timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751945112447,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751945112564,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,9.63,-0.63,0.88,9.63,-0.63,0.88
1751945112697,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,17.13,-3.5,-1.06,17.13,-3.5,-1.06
1751945113011,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,35.81,3.75,1.44,35.81,3.75,1.44
1751945113148,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,40.69,1.19,0.94,40.69,1.19,0.94
1751945113264,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,43.75,-0.38,1.38,43.75,-0.38,1.38
1751945113485,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,47.63,-1.63,1.0,47.63,-1.63,1.0
1751945113621,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,47.94,-2.13,1.06,47.94,-2.13,1.06
1751945113742,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,47.94,-2.31,1.13,47.94,-2.31,1.13
1751945113970,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-2.44,1.25,48.0,-2.44,1.25
1751945114091,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.06,-2.44,1.19,48.06,-2.44,1.19
1751945114217,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.19,-2.75,0.94,48.19,-2.75,0.94
1751945114339,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.31,-2.88,0.81,48.31,-2.88,0.81
1751945114456,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.38,-3.0,0.81,48.38,-3.0,0.81
1751945114589,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.44,-2.94,0.63,48.44,-2.94,0.63
1751945114705,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.44,-2.81,0.69,48.44,-2.81,0.69
1751945114822,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,48.31,-2.31,1.06,48.31,-2.31,1.06
1751945114956,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,47.81,-1.75,1.88,47.81,-1.75,1.88
1751945115073,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,47.63,-0.5,2.94,47.63,-0.5,2.94
