timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751943737636,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.56,9.69,13.94,334.56,9.69,13.94
1751943737739,1.0,0.0,0.0,0.0,0.0,0.0,9.81,333.44,9.69,14.44,333.44,9.69,14.44
1751943737844,1.0,0.0,0.0,0.0,0.0,0.0,9.81,332.88,9.56,14.63,332.88,9.56,14.63
1751943737948,1.0,0.0,0.0,0.0,0.0,0.0,9.81,333.81,9.5,13.88,333.81,9.5,13.88
1751943738052,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.69,9.38,13.38,334.69,9.38,13.38
1751943738156,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.88,9.44,13.31,334.88,9.44,13.31
1751943738273,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.94,9.44,13.25,334.94,9.44,13.25
1751943738474,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.94,9.38,13.19,334.94,9.38,13.19
1751943738590,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.94,9.38,13.25,334.94,9.38,13.25
1751943738690,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.94,9.31,13.19,334.94,9.31,13.19
1751943738807,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.0,9.31,13.19,335.0,9.31,13.19
1751943738908,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.0,9.25,13.13,335.0,9.25,13.13
1751943739017,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.0,9.19,13.13,335.0,9.19,13.13
1751943739117,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.0,9.25,13.13,335.0,9.25,13.13
1751943739335,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.0,9.19,13.13,335.0,9.19,13.13
1751943739435,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.81,9.13,13.13,334.81,9.13,13.13
1751943739535,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.75,9.19,13.13,334.75,9.19,13.13
1751943739652,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.75,9.19,13.13,334.75,9.19,13.13
1751943739752,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.94,9.38,13.0,334.94,9.38,13.0
1751943739869,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.88,10.44,12.5,335.88,10.44,12.5
1751943739969,1.0,0.0,0.0,0.0,0.0,0.0,9.81,337.69,12.38,11.5,337.69,12.38,11.5
1751943740094,1.0,0.0,0.0,0.0,0.0,0.0,9.81,341.31,15.19,9.25,341.31,15.19,9.25
1751943740187,1.0,0.0,0.0,0.0,0.0,0.0,9.81,345.44,18.81,6.94,345.44,18.81,6.94
1751943740287,1.0,0.0,0.0,0.0,0.0,0.0,9.81,348.5,22.19,4.56,348.5,22.19,4.56
1751943740404,1.0,0.0,0.0,0.0,0.0,0.0,9.81,350.94,24.88,0.56,350.94,24.88,0.56
1751943740505,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.31,27.06,-1.81,352.31,27.06,-1.81
1751943740606,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.13,27.88,-4.19,352.13,27.88,-4.19
1751943740723,1.0,0.0,0.0,0.0,0.0,0.0,9.81,351.94,29.63,-6.75,351.94,29.63,-6.75
1751943740822,1.0,0.0,0.0,0.0,0.0,0.0,9.81,351.69,31.06,-10.44,351.69,31.06,-10.44
1751943740923,1.0,0.0,0.0,0.0,0.0,0.0,9.81,351.69,33.38,-14.06,351.69,33.38,-14.06
1751943741025,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.31,35.44,-16.0,352.31,35.44,-16.0
1751943741142,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.69,38.06,-17.06,353.69,38.06,-17.06
1751943741243,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.44,40.69,-17.5,354.44,40.69,-17.5
1751943741344,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.5,43.56,-18.94,354.5,43.56,-18.94
1751943741461,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.31,47.19,-19.81,353.31,47.19,-19.81
1751943741562,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.44,48.06,-18.81,352.44,48.06,-18.81
1751943741678,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.38,47.25,-16.19,352.38,47.25,-16.19
1751943741790,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.13,43.63,-14.19,353.13,43.63,-14.19
1751943741987,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.56,32.88,-14.75,353.56,32.88,-14.75
1751943742091,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.19,28.56,-15.31,353.19,28.56,-15.31
1751943742195,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.63,25.06,-16.25,352.63,25.06,-16.25
1751943742312,1.0,0.0,0.0,0.0,0.0,0.0,9.81,352.63,23.06,-16.31,352.63,23.06,-16.31
1751943742512,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.0,19.13,-17.75,353.0,19.13,-17.75
1751943742628,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.0,18.56,-17.31,353.0,18.56,-17.31
1751943742728,1.0,0.0,0.0,0.0,0.0,0.0,9.81,350.38,17.81,-15.69,350.38,17.81,-15.69
1751943742844,1.0,0.0,0.0,0.0,0.0,0.0,9.81,347.19,19.44,-11.19,347.19,19.44,-11.19
1751943742944,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.88,20.44,-8.75,346.88,20.44,-8.75
1751943743060,1.0,0.0,0.0,0.0,0.0,0.0,9.81,349.38,19.25,-9.94,349.38,19.25,-9.94
1751943743160,1.0,0.0,0.0,0.0,0.0,0.0,9.81,355.5,15.06,-14.06,355.5,15.06,-14.06
1751943743278,1.0,0.0,0.0,0.0,0.0,0.0,9.81,358.38,12.25,-17.81,358.38,12.25,-17.81
1751943743376,1.0,0.0,0.0,0.0,0.0,0.0,9.81,359.44,12.5,-20.81,359.44,12.5,-20.81
1751943743489,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.25,13.31,-24.44,0.25,13.31,-24.44
1751943743599,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.13,15.19,-28.06,1.13,15.19,-28.06
1751943743694,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.31,18.19,-34.25,2.31,18.19,-34.25
1751943743804,1.0,0.0,0.0,0.0,0.0,0.0,9.81,3.69,20.81,-41.88,3.69,20.81,-41.88
1751943743913,1.0,0.0,0.0,0.0,0.0,0.0,9.81,5.13,23.69,-48.44,5.13,23.69,-48.44
1751943744023,1.0,0.0,0.0,0.0,0.0,0.0,9.81,54.56,27.38,-51.75,54.56,27.38,-51.75
1751943744131,1.0,0.0,0.0,0.0,0.0,0.0,9.81,54.94,31.38,-55.0,54.94,31.38,-55.0
1751943744232,1.0,0.0,0.0,0.0,0.0,0.0,9.81,54.63,37.44,-58.88,54.63,37.44,-58.88
1751943744334,1.0,0.0,0.0,0.0,0.0,0.0,9.81,53.31,43.5,-60.75,53.31,43.5,-60.75
1751943744453,1.0,0.0,0.0,0.0,0.0,0.0,9.81,48.69,51.75,-57.5,48.69,51.75,-57.5
1751943744762,1.0,0.0,0.0,0.0,0.0,0.0,9.81,29.56,72.75,-50.31,29.56,72.75,-50.31
1751943744865,1.0,0.0,0.0,0.0,0.0,0.0,9.81,22.0,81.38,-29.38,22.0,81.38,-29.38
1751943744968,1.0,0.0,0.0,0.0,0.0,0.0,9.81,14.5,80.06,14.19,14.5,80.06,14.19
1751943745072,1.0,0.0,0.0,0.0,0.0,0.0,9.81,8.13,76.0,48.63,8.13,76.0,48.63
1751943745193,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.94,69.81,67.63,1.94,69.81,67.63
1751943745293,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.06,64.69,66.44,0.06,64.69,66.44
1751943745393,1.0,0.0,0.0,0.0,0.0,0.0,9.81,358.13,61.38,69.25,358.13,61.38,69.25
1751943745511,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.31,51.88,70.75,354.31,51.88,70.75
1751943745627,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.94,49.38,66.25,354.94,49.38,66.25
1751943745727,1.0,0.0,0.0,0.0,0.0,0.0,9.81,355.63,49.38,67.94,355.63,49.38,67.94
1751943745928,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.13,47.31,73.81,354.13,47.31,73.81
1751943746044,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.88,47.38,73.5,353.88,47.38,73.5
1751943746145,1.0,0.0,0.0,0.0,0.0,0.0,9.81,354.94,47.81,71.88,354.94,47.81,71.88
1751943746246,1.0,0.0,0.0,0.0,0.0,0.0,9.81,356.81,47.88,70.56,356.81,47.88,70.56
1751943746363,1.0,0.0,0.0,0.0,0.0,0.0,9.81,358.44,48.44,70.06,358.44,48.44,70.06
1751943746580,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.5,48.94,68.38,0.5,48.94,68.38
1751943746680,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.25,49.19,67.44,1.25,49.19,67.44
1751943746797,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.31,49.38,65.94,2.31,49.38,65.94
1751943746897,1.0,0.0,0.0,0.0,0.0,0.0,9.81,3.44,49.56,64.0,3.44,49.56,64.0
1751943746997,1.0,0.0,0.0,0.0,0.0,0.0,9.81,3.81,49.56,63.88,3.81,49.56,63.88
1751943747114,1.0,0.0,0.0,0.0,0.0,0.0,9.81,4.31,49.56,63.13,4.31,49.56,63.13
1751943747232,1.0,0.0,0.0,0.0,0.0,0.0,9.81,4.88,49.88,62.19,4.88,49.88,62.19
1751943747332,1.0,0.0,0.0,0.0,0.0,0.0,9.81,5.25,49.88,61.44,5.25,49.88,61.44
1751943747432,1.0,0.0,0.0,0.0,0.0,0.0,9.81,5.63,49.69,60.38,5.63,49.69,60.38
1751943747649,1.0,0.0,0.0,0.0,0.0,0.0,9.81,6.5,50.0,59.19,6.5,50.0,59.19
1751943747765,1.0,0.0,0.0,0.0,0.0,0.0,9.81,7.38,49.69,58.56,7.38,49.69,58.56
1751943747865,1.0,0.0,0.0,0.0,0.0,0.0,9.81,9.38,50.06,57.56,9.38,50.06,57.56
1751943747982,1.0,0.0,0.0,0.0,0.0,0.0,9.81,10.44,49.81,56.31,10.44,49.81,56.31
1751943748083,1.0,0.0,0.0,0.0,0.0,0.0,9.81,11.19,50.13,55.5,11.19,50.13,55.5
1751943748200,1.0,0.0,0.0,0.0,0.0,0.0,9.81,12.75,50.69,54.44,12.75,50.69,54.44
1751943748301,1.0,0.0,0.0,0.0,0.0,0.0,9.81,21.19,59.44,46.44,21.19,59.44,46.44
1751943748418,1.0,0.0,0.0,0.0,0.0,0.0,9.81,31.81,62.63,17.13,31.81,62.63,17.13
1751943748518,1.0,0.0,0.0,0.0,0.0,0.0,9.81,39.88,54.81,-2.25,39.88,54.81,-2.25
1751943748634,1.0,0.0,0.0,0.0,0.0,0.0,9.81,48.25,40.63,-12.69,48.25,40.63,-12.69
1751943748734,1.0,0.0,0.0,0.0,0.0,0.0,9.81,54.94,24.81,-15.94,54.94,24.81,-15.94
1751943748835,1.0,0.0,0.0,0.0,0.0,0.0,9.81,60.38,14.94,-15.56,60.38,14.94,-15.56
1751943748951,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.69,6.81,-18.88,62.69,6.81,-18.88
1751943749051,1.0,0.0,0.0,0.0,0.0,0.0,9.81,64.81,0.56,-19.38,64.81,0.56,-19.38
1751943749154,1.0,0.0,0.0,0.0,0.0,0.0,9.81,67.38,-2.5,-18.69,67.38,-2.5,-18.69
1751943749272,1.0,0.0,0.0,0.0,0.0,0.0,9.81,66.13,-3.38,-17.56,66.13,-3.38,-17.56
1751943749369,1.0,0.0,0.0,0.0,0.0,0.0,9.81,66.44,-4.06,-18.19,66.44,-4.06,-18.19
1751943749481,1.0,0.0,0.0,0.0,0.0,0.0,9.81,64.94,-4.5,-17.88,64.94,-4.5,-17.88
1751943749592,1.0,0.0,0.0,0.0,0.0,0.0,9.81,64.19,-5.75,-17.56,64.19,-5.75,-17.56
1751943749687,1.0,0.0,0.0,0.0,0.0,0.0,9.81,66.44,-4.25,-16.31,66.44,-4.25,-16.31
1751943749797,1.0,0.0,0.0,0.0,0.0,0.0,9.81,67.19,-2.88,-13.63,67.19,-2.88,-13.63
1751943749906,1.0,0.0,0.0,0.0,0.0,0.0,9.81,66.56,-2.31,-11.5,66.56,-2.31,-11.5
1751943750015,1.0,0.0,0.0,0.0,0.0,0.0,9.81,66.44,-1.63,-8.75,66.44,-1.63,-8.75
1751943750124,1.0,0.0,0.0,0.0,0.0,0.0,9.81,66.56,-1.19,-3.88,66.56,-1.19,-3.88
1751943750225,1.0,0.0,0.0,0.0,0.0,0.0,9.81,65.88,-0.63,-1.0,65.88,-0.63,-1.0
1751943750343,1.0,0.0,0.0,0.0,0.0,0.0,9.81,65.31,0.19,-2.88,65.31,0.19,-2.88
1751943750445,1.0,0.0,0.0,0.0,0.0,0.0,9.81,64.88,0.19,-2.94,64.88,0.19,-2.94
1751943750547,1.0,0.0,0.0,0.0,0.0,0.0,9.81,65.69,0.25,-2.75,65.69,0.25,-2.75
1751943750650,1.0,0.0,0.0,0.0,0.0,0.0,9.81,64.25,0.38,0.0,64.25,0.38,0.0
1751943750976,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.19,0.25,2.56,62.19,0.25,2.56
1751943751079,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.19,0.19,2.69,62.19,0.19,2.69
1751943751183,1.0,0.0,0.0,0.0,0.0,0.0,9.81,61.88,0.13,2.75,61.88,0.13,2.75
1751943751283,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.06,0.06,2.94,62.06,0.06,2.94
1751943751399,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.13,0.06,3.0,62.13,0.06,3.0
1751943751500,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.31,0.06,3.06,62.31,0.06,3.06
1751943751617,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.31,0.06,3.13,62.31,0.06,3.13
1751943751733,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.38,0.06,3.19,62.38,0.06,3.19
1751943751833,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.5,0.06,3.19,62.5,0.06,3.19
1751943751933,1.0,0.0,0.0,0.0,0.0,0.0,9.81,62.88,0.06,3.19,62.88,0.06,3.19
1751943752050,1.0,0.0,0.0,0.0,0.0,0.0,9.81,63.06,0.06,3.19,63.06,0.06,3.19
1751943752150,1.0,0.0,0.0,0.0,0.0,0.0,9.81,65.56,0.19,3.06,65.56,0.19,3.06
1751943752252,1.0,0.0,0.0,0.0,0.0,0.0,9.81,70.31,0.44,2.81,70.31,0.44,2.81
1751943752370,1.0,0.0,0.0,0.0,0.0,0.0,9.81,70.5,0.38,3.25,70.5,0.38,3.25
1751943752472,1.0,0.0,0.0,0.0,0.0,0.0,9.81,70.69,0.38,3.31,70.69,0.38,3.31
1751943752588,1.0,0.0,0.0,0.0,0.0,0.0,9.81,70.19,0.31,3.38,70.19,0.31,3.38
1751943752696,1.0,0.0,0.0,0.0,0.0,0.0,9.81,70.19,0.31,3.38,70.19,0.31,3.38
1751943752799,1.0,0.0,0.0,0.0,0.0,0.0,9.81,70.44,0.31,3.38,70.44,0.31,3.38
1751943756621,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0
1751943756721,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.94,4.19,-1.0,0.94,4.19,-1.0
1751943756821,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.38,6.69,-2.0,1.38,6.69,-2.0
1751943756938,1.0,0.0,0.0,0.0,0.0,0.0,9.81,359.13,78.31,-175.38,359.13,78.31,-175.38
1751943757240,1.0,0.0,0.0,0.0,0.0,0.0,9.81,359.0,79.44,-170.56,359.0,79.44,-170.56
1751943757356,1.0,0.0,0.0,0.0,0.0,0.0,9.81,1.13,79.38,-176.25,1.13,79.38,-176.25
1751943757456,1.0,0.0,0.0,0.0,0.0,0.0,9.81,5.38,83.0,-178.25,5.38,83.0,-178.25
1751943757573,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,86.25,-1.88,0.69,86.25,-1.88
1751943757673,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.44,72.44,-29.56,0.44,72.44,-29.56
1751943757773,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.75,53.88,-25.63,0.75,53.88,-25.63
1751943757891,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.19,38.19,-19.75,2.19,38.19,-19.75
1751943757991,1.0,0.0,0.0,0.0,0.0,0.0,9.81,3.5,29.88,-12.0,3.5,29.88,-12.0
1751943758091,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.94,23.88,-6.31,0.94,23.88,-6.31
1751943758309,1.0,0.0,0.0,0.0,0.0,0.0,9.81,357.81,28.5,34.81,357.81,28.5,34.81
1751943758426,1.0,0.0,0.0,0.0,0.0,0.0,9.81,2.38,38.63,71.44,2.38,38.63,71.44
1751943758526,1.0,0.0,0.0,0.0,0.0,0.0,9.81,358.0,37.06,88.63,358.0,37.06,88.63
1751943758627,1.0,0.0,0.0,0.0,0.0,0.0,9.81,353.94,36.44,84.06,353.94,36.44,84.06
1751943758740,1.0,0.0,0.0,0.0,0.0,0.0,9.81,343.63,30.13,46.31,343.63,30.13,46.31
1751943758843,1.0,0.0,0.0,0.0,0.0,0.0,9.81,336.75,12.38,25.44,336.75,12.38,25.44
1751943758944,1.0,0.0,0.0,0.0,0.0,0.0,9.81,340.44,5.88,11.06,340.44,5.88,11.06
1751943759060,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.25,-1.5,1.25,346.25,-1.5,1.25
1751943759177,1.0,0.0,0.0,0.0,0.0,0.0,9.81,349.44,0.5,-1.38,349.44,0.5,-1.38
1751943759279,1.0,0.0,0.0,0.0,0.0,0.0,9.81,351.44,1.81,3.88,351.44,1.81,3.88
1751943759378,1.0,0.0,0.0,0.0,0.0,0.0,9.81,355.63,2.06,3.94,355.63,2.06,3.94
1751943759491,1.0,0.0,0.0,0.0,0.0,0.0,9.81,351.63,1.88,3.81,351.63,1.88,3.81
1751943759587,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.31,1.5,4.0,37.31,1.5,4.0
1751943759698,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.13,1.25,4.0,37.13,1.25,4.0
1751943759903,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.19,0.94,3.94,37.19,0.94,3.94
1751943760012,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.31,0.75,3.88,37.31,0.75,3.88
1751943760121,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.19,0.63,3.88,37.19,0.63,3.88
1751943760237,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.19,0.56,3.88,37.19,0.56,3.88
1751943760337,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.13,0.5,3.88,37.13,0.5,3.88
1751943760453,1.0,0.0,0.0,0.0,0.0,0.0,9.81,36.88,0.38,3.81,36.88,0.38,3.81
1751943760651,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.13,0.31,3.81,37.13,0.31,3.81
1751943760750,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.13,0.25,3.81,37.13,0.25,3.81
1751943760964,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.19,0.19,3.81,37.19,0.19,3.81
1751943761063,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.25,0.19,3.81,37.25,0.19,3.81
1751943761180,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.25,0.19,3.81,37.25,0.19,3.81
1751943761280,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.5,0.19,3.81,37.5,0.19,3.81
1751943761381,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.44,0.19,3.81,37.44,0.19,3.81
1751943761497,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.5,0.19,3.81,37.5,0.19,3.81
1751943761597,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.5,0.19,3.81,37.5,0.19,3.81
1751943761899,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762015,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762116,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762233,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762334,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762434,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762550,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762651,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762758,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762867,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943762984,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763084,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763186,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763302,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763503,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763620,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763720,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763836,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943763936,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764037,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764153,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764356,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764458,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764663,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764783,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764886,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943764989,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765092,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765196,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765313,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765413,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765530,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765630,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765837,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943765956,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
1751943766058,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.56,0.19,3.81,37.56,0.19,3.81
