timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751942239879,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.13,-0.63,3.13,346.13,-0.63,3.13
1751942240087,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.13,-0.63,3.13,346.13,-0.63,3.13
1751942240193,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.13,-0.63,3.13,346.13,-0.63,3.13
1751942240298,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.13,-0.63,3.13,346.13,-0.63,3.13
1751942240404,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.13,-0.63,3.13,346.13,-0.63,3.13
1751942240509,1.0,0.0,0.0,0.0,0.0,0.0,9.81,346.13,-0.63,3.13,346.13,-0.63,3.13
1751942301597,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0
1751942301705,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.75,0.56,1.75,0.75,0.56,1.75
1751942301811,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.31,0.69,-1.81,15.31
1751942301917,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302222,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302328,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302440,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302547,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302652,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302759,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302870,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942302975,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303080,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303185,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303292,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303401,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303510,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303611,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303720,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303827,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942303932,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304136,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304244,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304352,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304457,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304563,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304668,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304778,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304877,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942304984,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305088,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305197,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305305,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305414,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305519,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305625,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305734,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305839,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942305948,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306056,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306165,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306269,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306376,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306485,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306589,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306700,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306807,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942306918,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307027,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307131,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307238,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307348,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307457,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307561,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307668,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307877,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942307985,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308089,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308193,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308304,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308410,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308519,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308622,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308730,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308835,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942308940,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309044,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309153,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309261,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309366,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
1751942309471,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.69,-1.81,15.25,0.69,-1.81,15.25
