timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z
1752858731186,0.61,0.77,-0.21,0.0,-0.0,-0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858731429,0.61,0.77,-0.21,-0.0,-0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858731675,0.61,0.77,-0.21,-0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858731920,0.61,0.77,-0.21,0.0,0.0,-0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732064,0.61,0.77,-0.21,-0.0,-0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732102,0.61,0.77,-0.21,0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732142,0.61,0.77,-0.21,0.0,0.0,-0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732185,0.61,0.77,-0.21,0.0,0.0,0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732535,0.61,0.77,-0.21,0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732675,0.61,0.77,-0.21,-0.0,-0.0,-0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732715,0.61,0.77,-0.21,-0.0,-0.0,-0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732756,0.61,0.77,-0.21,0.0,-0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732795,0.61,0.77,-0.21,-0.0,0.0,-0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732843,0.61,0.77,-0.21,-0.0,0.0,-0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858732886,0.61,0.77,-0.21,0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733137,0.61,0.77,-0.21,0.0,-0.0,-0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733277,0.61,0.77,-0.21,-0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733516,0.61,0.77,-0.21,-0.0,-0.0,-0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733557,0.61,0.77,-0.21,0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733594,0.61,0.77,-0.21,0.0,-0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733744,0.61,0.77,-0.21,0.0,0.0,0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733788,0.61,0.77,-0.21,-0.0,0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733835,0.61,0.77,-0.21,0.0,0.0,-0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858733978,0.61,0.77,-0.21,-0.0,-0.0,0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858734325,0.61,0.77,-0.21,-0.0,0.0,0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858734368,0.61,0.77,-0.21,-0.0,0.0,0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858734409,0.61,0.77,-0.21,-0.0,-0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858734445,0.61,0.77,-0.21,0.0,0.0,-0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858734489,0.61,0.77,-0.21,-0.0,-0.0,0.0,3.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752858734836,0.61,0.77,-0.21,-0.0,-0.0,0.0,2.0,9.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
