timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1752000114445,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,162.56,-2.88,65.19,162.56,-2.88,65.19
1752000114661,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,194.63,-10.81,51.25,194.63,-10.81,51.25
1752000114778,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,197.19,-6.38,47.38,197.19,-6.38,47.38
1752000115013,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,166.63,-18.13,35.19,166.63,-18.13,35.19
1752000115130,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,163.63,-19.81,22.0,163.63,-19.81,22.0
1752000115347,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,172.38,-2.06,11.06,172.38,-2.06,11.06
1752000115481,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,185.88,2.94,12.69,185.88,2.94,12.69
1752000115598,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,198.81,2.25,9.56,198.81,2.25,9.56
1752000115714,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,214.75,1.0,5.19,214.75,1.0,5.19
1752000115933,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.31,2.75,232.5,0.31,2.75
1752000116063,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.25,2.75,232.5,0.25,2.75
1752000116183,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.25,2.75,232.5,0.25,2.75
1752000116300,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.25,2.81,232.5,0.25,2.81
1752000116433,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.25,2.81,232.5,0.25,2.81
1752000116550,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000116684,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000116801,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000116919,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000117052,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000117269,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000117386,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000117520,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000117737,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,0.19,2.81,232.5,0.19,2.81
1752000117955,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.75,0.19,2.81,232.75,0.19,2.81
1752000118072,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.75,0.19,2.81,232.75,0.19,2.81
1752000118206,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,233.88,0.06,2.06,233.88,0.06,2.06
1752000118423,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,233.94,12.31,2.63,233.94,12.31,2.63
1752000118640,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,230.31,23.56,1.19,230.31,23.56,1.19
1752000118773,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,230.94,24.56,2.25,230.94,24.56,2.25
1752000118890,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,232.5,22.0,2.75,232.5,22.0,2.75
1752000119009,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,235.5,26.13,3.69,235.5,26.13,3.69
1752000119233,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,238.75,32.06,3.5,238.75,32.06,3.5
1752000119344,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,240.5,30.94,5.31,240.5,30.94,5.31
1752000119484,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,243.06,28.31,5.44,243.06,28.31,5.44
1752000119593,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,245.75,27.5,6.06,245.75,27.5,6.06
1752000119809,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,246.38,28.06,4.0,246.38,28.06,4.0
1752000119940,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,246.56,28.0,4.44,246.56,28.0,4.44
1752000120158,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,245.81,27.69,4.75,245.81,27.69,4.75
1752000120291,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,245.81,27.31,4.69,245.81,27.31,4.69
1752000120508,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,245.81,27.19,4.38,245.81,27.19,4.38
1752000120625,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,244.88,26.63,4.75,244.88,26.63,4.75
1752000120742,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,244.88,26.25,5.19,244.88,26.25,5.19
1752000120876,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,244.81,26.31,5.31,244.81,26.31,5.31
1752000121093,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,242.81,26.19,5.19,242.81,26.19,5.19
1752000121227,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,241.31,25.75,5.31,241.31,25.75,5.31
1752000121544,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,236.88,25.06,6.13,236.88,25.06,6.13
1752000121677,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,234.38,24.75,6.56,234.38,24.75,6.56
1752000121794,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,231.69,24.13,6.88,231.69,24.13,6.88
1752000121929,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,228.75,23.31,7.38,228.75,23.31,7.38
1752000122046,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,226.31,22.31,7.88,226.31,22.31,7.88
1752000122179,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,223.69,21.19,7.75,223.69,21.19,7.75
1752000122296,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,221.31,20.44,8.0,221.31,20.44,8.0
1752000122430,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,218.81,19.75,8.06,218.81,19.75,8.06
1752000122663,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,213.94,18.06,9.0,213.94,18.06,9.0
1752000122781,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,211.38,17.38,9.5,211.38,17.38,9.5
1752000122898,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,208.75,16.56,10.31,208.75,16.56,10.31
1752000123032,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,206.38,15.75,10.63,206.38,15.75,10.63
1752000123149,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,203.81,15.31,10.31,203.81,15.31,10.31
1752000123282,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,201.69,15.56,10.06,201.69,15.56,10.06
1752000123416,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,199.5,15.13,9.94,199.5,15.13,9.94
1752000123533,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,197.5,14.63,9.94,197.5,14.63,9.94
1752000123649,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,195.31,13.94,10.13,195.31,13.94,10.13
1752000123783,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,193.06,13.69,10.19,193.06,13.69,10.19
1752000124001,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,188.63,13.75,10.13,188.63,13.75,10.13
1752000124135,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,186.19,13.5,9.88,186.19,13.5,9.88
1752000124252,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,184.19,13.38,10.19,184.19,13.38,10.19
1752000124386,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,182.38,13.13,10.38,182.38,13.13,10.38
1752000124502,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,180.75,12.63,10.56,180.75,12.63,10.56
1752000124636,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,179.19,12.44,10.88,179.19,12.44,10.88
1752000124753,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,178.44,12.25,11.06,178.44,12.25,11.06
1752000124869,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,179.19,12.25,11.38,179.19,12.25,11.38
1752000124987,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,180.31,12.56,11.31,180.31,12.56,11.31
1752000125123,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,181.69,13.06,11.5,181.69,13.06,11.5
1752000125242,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,183.0,13.38,11.63,183.0,13.38,11.63
1752000125362,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,185.19,13.13,11.19,185.19,13.13,11.19
1752000125499,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,188.31,12.94,10.63,188.31,12.94,10.63
1752000125723,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,194.06,14.56,10.25,194.06,14.56,10.25
1752000125947,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,200.0,16.13,10.5,200.0,16.13,10.5
1752000126164,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,206.88,16.63,9.81,206.88,16.63,9.81
1752000126297,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,210.56,17.88,9.44,210.56,17.88,9.44
1752000126414,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,213.56,19.06,8.94,213.56,19.06,8.94
1752000126648,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,219.06,20.81,7.94,219.06,20.81,7.94
1752000126765,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,221.75,21.25,7.38,221.75,21.25,7.38
1752000126882,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,224.63,22.0,6.44,224.63,22.0,6.44
1752000127017,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,227.19,22.38,5.5,227.19,22.38,5.5
1752000127133,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,229.56,22.56,4.31,229.56,22.56,4.31
1752000127266,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,231.63,22.31,3.88,231.63,22.31,3.88
1752000127382,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,233.63,22.25,3.44,233.63,22.25,3.44
1752000127515,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,235.31,22.5,3.0,235.31,22.5,3.0
1752000127647,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,236.75,22.81,2.56,236.75,22.81,2.56
1752000127862,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,238.25,23.19,1.88,238.25,23.19,1.88
1752000127997,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,238.56,23.0,1.75,238.56,23.0,1.75
1752000128114,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,238.81,23.13,1.69,238.81,23.13,1.69
1752000128248,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,239.19,23.19,1.56,239.19,23.19,1.56
1752000128356,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,239.63,23.44,1.13,239.63,23.44,1.13
1752000128499,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,239.56,23.38,0.81,239.56,23.38,0.81
1752000128615,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,239.63,23.31,0.81,239.63,23.31,0.81
1752000128737,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,239.81,23.25,0.38,239.81,23.25,0.38
1752000128856,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,239.69,23.69,0.44,239.69,23.69,0.44
1752000128975,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,236.63,24.94,1.31,236.63,24.94,1.31
1752000129093,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,229.56,25.63,2.44,229.56,25.63,2.44
1752000129226,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,220.25,23.69,5.19,220.25,23.69,5.19
1752000129343,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,211.13,22.19,8.5,211.13,22.19,8.5
1752000129460,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,201.69,21.44,10.13,201.69,21.44,10.13
1752000129694,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,181.44,18.5,15.31,181.44,18.5,15.31
1752000130009,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,151.5,11.63,23.56,151.5,11.63,23.56
1752000130129,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,150.0,9.75,25.63,150.0,9.75,25.63
1752000130246,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,166.06,11.94,32.88,166.06,11.94,32.88
1752000130480,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,207.69,31.31,31.69,207.69,31.31,31.69
1752000130697,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,224.88,39.75,23.44,224.88,39.75,23.44
1752000130814,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,215.0,35.56,31.44,215.0,35.56,31.44
1752000131032,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,179.25,15.13,41.75,179.25,15.13,41.75
1752000131166,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,157.56,1.88,40.63,157.56,1.88,40.63
1752000131282,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,142.13,-4.94,34.63,142.13,-4.94,34.63
1752000131416,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,140.5,-3.63,33.56,140.5,-3.63,33.56
1752000131516,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,150.13,0.13,34.38,150.13,0.13,34.38
1752000131650,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,164.0,5.63,34.94,164.0,5.63,34.94
1752000131767,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,176.94,10.5,34.31,176.94,10.5,34.31
1752000132086,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,217.75,27.31,25.69,217.75,27.31,25.69
1752000132203,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,227.5,31.19,19.75,227.5,31.19,19.75
1752000132521,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,216.81,29.06,23.81,216.81,29.06,23.81
1752000132654,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,209.31,25.5,28.31,209.31,25.5,28.31
1752000132771,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,199.06,21.88,30.0,199.06,21.88,30.0
1752000133089,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,177.19,10.94,30.56,177.19,10.94,30.56
1752000133207,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,170.06,7.31,29.06,170.06,7.31,29.06
1752000133341,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,166.25,5.25,27.63,166.25,5.25,27.63
1752000133559,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,181.88,11.25,27.19,181.88,11.25,27.19
1752000133676,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,195.94,15.94,27.44,195.94,15.94,27.44
1752000133809,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,209.94,20.25,23.5,209.94,20.25,23.5
1752000133927,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,221.56,23.63,19.44,221.56,23.63,19.44
1752000134045,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,230.88,25.88,16.06,230.88,25.88,16.06
1752000134179,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,236.13,26.25,15.63,236.13,26.25,15.63
1752000134280,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,235.31,26.25,14.75,235.31,26.25,14.75
1752000134415,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,226.56,24.69,18.44,226.56,24.69,18.44
1752000134533,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,217.81,21.69,23.13,217.81,21.69,23.13
1752000134651,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,206.5,18.88,24.06,206.5,18.88,24.06
