timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751943015781,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943015888,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016093,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016202,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016304,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016415,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016614,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016722,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943016929,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017038,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017143,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017250,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017360,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017463,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017573,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017681,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017785,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943017892,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018000,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018105,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018212,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018524,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018633,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018742,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018848,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943018953,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019062,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019166,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019277,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019383,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019488,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019594,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019703,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019807,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943019915,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020130,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020234,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020338,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020445,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020552,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020656,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943020961,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021068,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021379,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021487,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021591,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021699,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021805,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943021911,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022019,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022122,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022233,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022344,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022443,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022556,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022655,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022763,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022865,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943022972,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023077,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023185,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023294,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023396,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023504,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023709,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023814,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943023918,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024024,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024134,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024238,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024345,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024451,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024554,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024659,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024766,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943024976,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025078,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025188,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025296,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025401,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025506,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025610,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025717,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025822,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
1751943025926,1.0,0.0,0.0,0.0,0.0,0.0,9.81,18.13,-5.31,7.19,18.13,-5.31,7.19
