timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z
1752700553152,0.0,0.0,0.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700553372,359.94,15.19,85.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700553494,0.81,15.06,85.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700553611,0.56,19.69,88.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700553743,14.63,28.31,97.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700553863,14.94,27.0,95.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700553993,16.81,25.38,93.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554114,19.06,22.63,93.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554231,15.69,16.75,96.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554353,14.38,12.31,101.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554603,3.88,-0.88,109.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554720,7.44,-1.69,114.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554837,11.81,-0.94,116.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700554968,17.44,0.81,118.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700555187,27.0,5.25,119.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700555422,26.25,4.44,120.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700555539,27.63,4.75,120.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700555669,29.06,5.25,121.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700556004,28.19,4.06,123.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700556417,31.63,4.88,124.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700556536,32.63,5.13,124.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700556670,29.88,3.88,125.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700556786,28.5,3.31,126.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700556910,28.0,3.0,125.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557033,27.69,2.88,125.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557160,28.94,3.31,125.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557285,29.81,3.56,125.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557411,30.88,3.81,126.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557537,33.88,4.88,126.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557661,33.81,4.88,127.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557788,32.81,4.31,127.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700557919,23.88,1.88,133.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558039,22.88,2.13,134.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558270,19.75,0.81,132.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558387,19.25,0.56,132.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558516,18.75,0.25,133.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558642,19.19,0.38,133.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558755,16.81,-0.69,132.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700558875,189.63,-5.44,137.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559006,28.13,23.63,114.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559123,15.81,10.38,121.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559240,11.63,7.56,123.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559368,6.31,5.31,121.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559586,2.0,4.63,121.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559710,351.06,-2.56,111.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559831,336.81,-15.69,98.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700559948,329.19,-24.94,86.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560073,327.75,-28.81,80.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560200,342.56,-28.19,88.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560318,11.44,-20.63,97.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560444,24.94,-17.69,95.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560569,18.94,-12.19,92.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560686,338.75,-11.38,92.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560819,328.88,-14.94,97.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700560936,336.5,-12.0,101.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561069,355.75,-8.5,108.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561186,289.88,-2.19,103.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561310,295.88,-1.31,99.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561428,287.06,-0.31,101.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561552,258.56,-4.63,104.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561679,246.25,-9.06,102.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561803,246.19,-9.56,102.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700561922,250.13,-8.25,103.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562045,278.38,-0.38,110.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562172,291.44,3.63,107.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562390,295.0,4.81,107.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562524,280.0,2.69,109.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562638,276.88,2.06,112.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562774,282.0,6.06,116.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700562887,282.06,7.88,117.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563008,273.88,5.69,116.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563125,276.69,6.81,116.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563249,283.44,8.88,116.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563377,284.38,9.06,116.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563494,285.31,9.25,116.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563625,287.63,10.0,116.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700563843,233.31,-9.44,115.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564075,282.38,13.81,107.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564191,296.56,14.0,113.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564323,266.38,-1.06,116.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564540,247.44,-6.94,107.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564665,248.25,-4.88,108.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564788,252.0,-4.0,110.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700564908,253.5,-3.38,112.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700565039,260.13,-0.75,112.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700565359,273.19,3.88,108.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700565491,273.69,5.06,108.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700565609,273.38,4.88,108.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700565728,273.06,4.88,108.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700565957,276.63,7.63,111.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566077,287.94,12.69,117.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566201,288.88,12.5,119.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566325,290.56,12.75,120.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566546,289.88,11.31,115.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566671,289.56,12.06,114.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566794,268.5,3.88,92.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700566910,260.38,-1.13,98.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567045,240.63,-12.88,85.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567166,253.31,1.19,115.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567282,228.94,-17.5,77.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567402,225.06,-18.0,81.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567519,286.19,17.81,129.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567644,228.31,-19.88,82.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567771,229.0,-24.38,70.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700567885,232.13,-19.56,94.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568003,257.5,-2.69,103.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568139,260.5,-0.44,101.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568251,264.81,3.19,100.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568376,267.25,4.13,101.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568497,269.19,2.75,98.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568614,270.81,3.56,99.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568744,271.31,3.75,100.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700568959,287.31,12.06,110.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700569081,290.0,14.19,114.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700569302,282.81,9.25,107.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700569436,282.69,8.44,107.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700569646,283.44,8.56,106.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700569787,284.25,9.06,106.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700569905,285.19,9.5,106.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570143,288.06,10.94,106.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570261,288.81,11.25,105.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570494,290.63,12.94,113.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570605,299.75,16.06,112.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570732,299.63,16.81,113.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570850,297.25,16.56,112.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700570981,297.25,17.25,113.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700571098,295.94,16.75,113.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700571225,294.69,16.56,115.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700571346,292.19,15.44,116.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700571466,288.44,13.69,116.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700571591,286.25,12.44,117.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700571715,287.06,12.75,116.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572044,288.75,13.5,115.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572267,290.0,14.13,115.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572387,290.38,14.19,115.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572508,290.69,14.25,114.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572625,291.19,14.56,114.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572743,291.63,14.88,114.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572873,291.81,14.88,114.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700572991,292.19,15.06,114.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573113,293.19,16.31,116.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573230,293.5,16.19,116.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573356,293.94,16.31,115.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573484,294.81,17.31,115.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573601,296.06,18.0,116.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573715,296.38,18.13,116.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573851,296.63,18.19,116.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700573971,296.75,18.19,116.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574086,296.75,18.19,116.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574204,297.5,18.5,116.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574326,298.06,18.75,115.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574451,297.94,18.69,115.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574679,298.31,18.75,114.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574796,298.25,18.81,114.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700574920,298.31,18.88,114.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575147,298.81,18.94,114.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575264,298.56,18.38,113.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575389,298.38,18.38,113.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575518,298.63,18.44,114.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575635,298.75,18.56,114.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575752,298.94,18.69,113.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700575987,299.13,18.75,113.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700576102,299.06,18.69,113.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700576232,299.31,18.75,114.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700576458,299.38,18.81,114.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700576687,299.44,18.81,114.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700576817,299.38,18.75,114.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700576932,299.56,18.63,114.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700577046,299.5,18.56,114.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700577172,299.69,18.63,114.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700577299,298.81,17.94,113.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700577411,298.81,17.94,113.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700577845,299.13,18.25,113.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752700577960,299.0,18.13,113.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
