timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1752000463771,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752000463888,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,25.38,-3.13,-11.0,25.38,-3.13,-11.0
1752000464106,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,67.5,-9.06,-11.31,67.5,-9.06,-11.31
1752000464222,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,70.5,4.25,-18.88,70.5,4.25,-18.88
1752000464443,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,70.38,4.5,-16.63,70.38,4.5,-16.63
1752000464666,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,69.13,6.5,-13.38,69.13,6.5,-13.38
1752000464790,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,69.38,7.38,-13.38,69.38,7.38,-13.38
1752000465016,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,70.13,8.81,-12.63,70.13,8.81,-12.63
1752000465140,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,70.69,9.13,-12.44,70.69,9.13,-12.44
1752000465265,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,70.94,9.13,-12.06,70.94,9.13,-12.06
1752000465383,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,71.38,9.13,-11.69,71.38,9.13,-11.69
1752000465502,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,71.19,9.38,-11.5,71.19,9.38,-11.5
1752000465639,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,71.31,9.56,-11.38,71.31,9.56,-11.38
1752000465759,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,71.5,9.75,-11.38,71.5,9.75,-11.38
1752000465884,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,71.88,10.0,-11.44,71.88,10.0,-11.44
1752000466005,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,72.0,10.13,-11.19,72.0,10.13,-11.19
1752000466230,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,72.19,10.25,-10.94,72.19,10.25,-10.94
1752000466352,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,72.5,10.13,-10.75,72.5,10.13,-10.75
1752000466486,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,72.75,9.94,-10.75,72.75,9.94,-10.75
1752000466603,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,73.19,10.44,-10.19,73.19,10.44,-10.19
1752000466720,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,73.88,10.13,-10.13,73.88,10.13,-10.13
1752000466937,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.5,-10.25,75.0,11.5,-10.25
1752000467070,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,76.63,12.31,-10.38,76.63,12.31,-10.38
1752000467187,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,77.13,13.5,-9.94,77.13,13.5,-9.94
1752000467421,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,77.25,14.31,-9.75,77.25,14.31,-9.75
1752000467539,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,78.06,14.5,-9.69,78.06,14.5,-9.69
1752000467655,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,78.38,14.63,-9.38,78.38,14.63,-9.38
1752000467890,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,79.25,14.81,-8.25,79.25,14.81,-8.25
1752000468007,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,80.13,15.0,-7.94,80.13,15.0,-7.94
1752000468124,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,80.06,15.38,-7.13,80.06,15.38,-7.13
1752000468242,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,80.5,15.56,-6.63,80.5,15.56,-6.63
1752000468477,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,82.5,16.88,-5.19,82.5,16.88,-5.19
1752000468592,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,83.5,17.75,-4.25,83.5,17.75,-4.25
1752000490047,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752000490264,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.88,22.81,18.56,0.88,22.81,18.56
1752000490498,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.25,18.75,1.0,22.25,18.75
1752000490615,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.13,18.44,1.0,21.13,18.44
1752000490748,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,2.38,20.69,18.0,2.38,20.69,18.0
1752000490865,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,2.19,20.88,18.13,2.19,20.88,18.13
1752000490982,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,2.13,20.81,18.38,2.13,20.81,18.38
1752000491099,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,2.19,20.69,18.75,2.19,20.69,18.75
1752000491333,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,2.88,20.81,18.94,2.88,20.81,18.94
1752000491451,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,4.38,20.88,18.81,4.38,20.88,18.81
1752000491668,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,8.81,22.38,18.69,8.81,22.38,18.69
1752000491902,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,13.56,25.56,20.75,13.56,25.56,20.75
1752000492019,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,14.38,27.25,21.88,14.38,27.25,21.88
1752000492136,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,14.06,29.31,24.0,14.06,29.31,24.0
1752000492269,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,14.13,30.5,25.81,14.13,30.5,25.81
1752000492588,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,13.94,32.06,29.25,13.94,32.06,29.25
1752000492822,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,7.88,28.63,29.0,7.88,28.63,29.0
1752000492939,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,4.06,26.81,29.13,4.06,26.81,29.13
1752000493055,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.94,25.75,29.19,0.94,25.75,29.19
1752000493172,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,358.75,25.0,29.56,358.75,25.0,29.56
1752000493306,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,357.0,25.25,30.5,357.0,25.25,30.5
1752000493525,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,354.38,25.25,31.94,354.38,25.25,31.94
1752000493758,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,351.94,25.44,33.25,351.94,25.44,33.25
1752000493975,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,350.44,25.69,34.5,350.44,25.69,34.5
1752000494092,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,350.81,25.38,33.81,350.81,25.38,33.81
1752000494225,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,351.94,25.0,33.19,351.94,25.0,33.19
1752000494441,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,354.06,24.81,32.25,354.06,24.81,32.25
1752000494560,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,356.0,24.69,31.69,356.0,24.69,31.69
1752000494694,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,358.0,24.69,31.31,358.0,24.69,31.31
1752000494928,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,1.81,25.0,30.38,1.81,25.0,30.38
1752000495045,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,4.06,24.94,29.44,4.06,24.94,29.44
1752000495179,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,6.81,24.94,28.31,6.81,24.94,28.31
1752000495296,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,10.19,24.5,26.94,10.19,24.5,26.94
1752000495414,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,13.13,24.44,25.5,13.13,24.44,25.5
1752000539708,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,18.31,16.25,3.75,18.31,16.25,3.75
1752000540026,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,23.5,24.19,5.19,23.5,24.19,5.19
1752000540260,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,16.06,25.88,11.75,16.06,25.88,11.75
1752000540377,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,14.5,25.75,12.94,14.5,25.75,12.94
1752000540495,1.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,13.06,26.63,14.5,13.06,26.63,14.5
