timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751943815000,1.0,0.0,0.0,0.0,0.0,0.0,9.81,26.69,2.06,12.19,26.69,2.06,12.19
1751943815101,1.0,0.0,0.0,0.0,0.0,0.0,9.81,28.94,24.38,19.94,28.94,24.38,19.94
1751943815218,1.0,0.0,0.0,0.0,0.0,0.0,9.81,28.31,56.44,44.44,28.31,56.44,44.44
1751943815318,1.0,0.0,0.0,0.0,0.0,0.0,9.81,24.13,63.25,69.75,24.13,63.25,69.75
1751943815435,1.0,0.0,0.0,0.0,0.0,0.0,9.81,16.94,61.81,94.13,16.94,61.81,94.13
1751943815535,1.0,0.0,0.0,0.0,0.0,0.0,9.81,359.56,50.0,115.69,359.56,50.0,115.69
1751943815633,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.19,35.81,124.81,335.19,35.81,124.81
1751943815752,1.0,0.0,0.0,0.0,0.0,0.0,9.81,318.44,28.81,125.56,318.44,28.81,125.56
1751943815852,1.0,0.0,0.0,0.0,0.0,0.0,9.81,312.13,25.56,125.13,312.13,25.56,125.13
1751943815952,1.0,0.0,0.0,0.0,0.0,0.0,9.81,321.0,28.5,123.81,321.0,28.5,123.81
1751943816069,1.0,0.0,0.0,0.0,0.0,0.0,9.81,334.88,33.06,121.5,334.88,33.06,121.5
1751943816170,1.0,0.0,0.0,0.0,0.0,0.0,9.81,329.69,29.75,124.38,329.69,29.75,124.38
1751943816271,1.0,0.0,0.0,0.0,0.0,0.0,9.81,298.19,16.13,132.81,298.19,16.13,132.81
1751943816388,1.0,0.0,0.0,0.0,0.0,0.0,9.81,68.88,2.38,135.5,68.88,2.38,135.5
1751943816488,1.0,0.0,0.0,0.0,0.0,0.0,9.81,288.19,13.5,134.13,288.19,13.5,134.13
1751943816605,1.0,0.0,0.0,0.0,0.0,0.0,9.81,335.44,32.75,129.94,335.44,32.75,129.94
1751943816706,1.0,0.0,0.0,0.0,0.0,0.0,9.81,4.88,48.75,115.75,4.88,48.75,115.75
1751943816807,1.0,0.0,0.0,0.0,0.0,0.0,9.81,17.44,55.81,100.31,17.44,55.81,100.31
1751943816924,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.94,59.25,75.88,27.94,59.25,75.88
1751943817025,1.0,0.0,0.0,0.0,0.0,0.0,9.81,37.69,54.44,45.0,37.69,54.44,45.0
1751943817144,1.0,0.0,0.0,0.0,0.0,0.0,9.81,38.69,57.5,45.19,38.69,57.5,45.19
1751943817244,1.0,0.0,0.0,0.0,0.0,0.0,9.81,29.5,66.75,104.06,29.5,66.75,104.06
1751943817444,1.0,0.0,0.0,0.0,0.0,0.0,9.81,77.06,12.06,137.31,77.06,12.06,137.31
1751943817561,1.0,0.0,0.0,0.0,0.0,0.0,9.81,249.63,-4.75,134.75,249.63,-4.75,134.75
1751943817661,1.0,0.0,0.0,0.0,0.0,0.0,9.81,219.25,-18.31,132.0,219.25,-18.31,132.0
1751943817761,1.0,0.0,0.0,0.0,0.0,0.0,9.81,193.06,-32.06,125.88,193.06,-32.06,125.88
1751943817878,1.0,0.0,0.0,0.0,0.0,0.0,9.81,182.56,-38.25,124.31,182.56,-38.25,124.31
1751943817995,1.0,0.0,0.0,0.0,0.0,0.0,9.81,167.88,-45.44,132.56,167.88,-45.44,132.56
1751943818095,1.0,0.0,0.0,0.0,0.0,0.0,9.81,147.56,-44.88,160.44,147.56,-44.88,160.44
1751943818196,1.0,0.0,0.0,0.0,0.0,0.0,9.81,117.56,-41.19,174.81,117.56,-41.19,174.81
1751943818315,1.0,0.0,0.0,0.0,0.0,0.0,9.81,126.5,-45.31,174.69,126.5,-45.31,174.69
1751943818416,1.0,0.0,0.0,0.0,0.0,0.0,9.81,130.94,-46.88,170.81,130.94,-46.88,170.81
1751943818519,1.0,0.0,0.0,0.0,0.0,0.0,9.81,133.56,-46.75,169.13,133.56,-46.75,169.13
1751943818638,1.0,0.0,0.0,0.0,0.0,0.0,9.81,135.5,-46.75,167.81,135.5,-46.75,167.81
1751943818741,1.0,0.0,0.0,0.0,0.0,0.0,9.81,137.25,-46.81,166.38,137.25,-46.81,166.38
1751943818844,1.0,0.0,0.0,0.0,0.0,0.0,9.81,139.31,-47.5,164.19,139.31,-47.5,164.19
1751943818948,1.0,0.0,0.0,0.0,0.0,0.0,9.81,143.88,-44.75,164.5,143.88,-44.75,164.5
1751943819051,1.0,0.0,0.0,0.0,0.0,0.0,9.81,116.0,-38.0,163.81,116.0,-38.0,163.81
1751943819171,1.0,0.0,0.0,0.0,0.0,0.0,9.81,116.25,-34.19,162.63,116.25,-34.19,162.63
1751943819271,1.0,0.0,0.0,0.0,0.0,0.0,9.81,118.75,-26.75,162.44,118.75,-26.75,162.44
1751943819388,1.0,0.0,0.0,0.0,0.0,0.0,9.81,118.94,-13.38,161.56,118.94,-13.38,161.56
1751943819488,1.0,0.0,0.0,0.0,0.0,0.0,9.81,117.13,-11.38,162.25,117.13,-11.38,162.25
1751943819605,1.0,0.0,0.0,0.0,0.0,0.0,9.81,116.38,-11.31,161.94,116.38,-11.31,161.94
1751943819705,1.0,0.0,0.0,0.0,0.0,0.0,9.81,116.75,-11.13,162.19,116.75,-11.13,162.19
1751943819805,1.0,0.0,0.0,0.0,0.0,0.0,9.81,118.06,-6.19,163.75,118.06,-6.19,163.75
1751943819922,1.0,0.0,0.0,0.0,0.0,0.0,9.81,118.63,3.69,164.13,118.63,3.69,164.13
1751943820022,1.0,0.0,0.0,0.0,0.0,0.0,9.81,115.38,16.0,161.88,115.38,16.0,161.88
1751943820140,1.0,0.0,0.0,0.0,0.0,0.0,9.81,113.0,28.56,158.88,113.0,28.56,158.88
1751943820241,1.0,0.0,0.0,0.0,0.0,0.0,9.81,110.63,37.0,155.63,110.63,37.0,155.63
1751943820354,1.0,0.0,0.0,0.0,0.0,0.0,9.81,53.94,40.56,152.88,53.94,40.56,152.88
1751943820450,1.0,0.0,0.0,0.0,0.0,0.0,9.81,115.81,31.88,147.88,115.81,31.88,147.88
1751943820652,1.0,0.0,0.0,0.0,0.0,0.0,9.81,123.19,-30.56,149.0,123.19,-30.56,149.0
1751943820771,1.0,0.0,0.0,0.0,0.0,0.0,9.81,186.38,-38.81,146.38,186.38,-38.81,146.38
1751943820871,1.0,0.0,0.0,0.0,0.0,0.0,9.81,177.88,-44.0,144.88,177.88,-44.0,144.88
1751943820972,1.0,0.0,0.0,0.0,0.0,0.0,9.81,188.44,-42.69,140.31,188.44,-42.69,140.31
1751943821089,1.0,0.0,0.0,0.0,0.0,0.0,9.81,253.06,-18.94,121.63,253.06,-18.94,121.63
1751943821191,1.0,0.0,0.0,0.0,0.0,0.0,9.81,328.13,18.25,94.88,328.13,18.25,94.88
1751943821291,1.0,0.0,0.0,0.0,0.0,0.0,9.81,12.38,35.75,50.94,12.38,35.75,50.94
1751943821408,1.0,0.0,0.0,0.0,0.0,0.0,9.81,42.75,24.69,16.19,42.75,24.69,16.19
1751943821708,1.0,0.0,0.0,0.0,0.0,0.0,9.81,65.13,-1.56,5.31,65.13,-1.56,5.31
1751943821825,1.0,0.0,0.0,0.0,0.0,0.0,9.81,60.31,-1.13,3.63,60.31,-1.13,3.63
1751943821925,1.0,0.0,0.0,0.0,0.0,0.0,9.81,54.0,-1.19,3.63,54.0,-1.19,3.63
1751943822142,1.0,0.0,0.0,0.0,0.0,0.0,9.81,44.88,-1.5,3.44,44.88,-1.5,3.44
1751943822244,1.0,0.0,0.0,0.0,0.0,0.0,9.81,45.94,-1.44,3.44,45.94,-1.44,3.44
1751943822358,1.0,0.0,0.0,0.0,0.0,0.0,9.81,47.63,-1.38,3.44,47.63,-1.38,3.44
1751943822454,1.0,0.0,0.0,0.0,0.0,0.0,9.81,49.13,-1.31,3.44,49.13,-1.31,3.44
1751943822565,1.0,0.0,0.0,0.0,0.0,0.0,9.81,50.44,-1.25,3.5,50.44,-1.25,3.5
1751943822675,1.0,0.0,0.0,0.0,0.0,0.0,9.81,51.63,-1.25,3.5,51.63,-1.25,3.5
1751943822783,1.0,0.0,0.0,0.0,0.0,0.0,9.81,52.63,-1.19,3.5,52.63,-1.19,3.5
1751943822894,1.0,0.0,0.0,0.0,0.0,0.0,9.81,53.63,-1.19,3.5,53.63,-1.19,3.5
1751943823003,1.0,0.0,0.0,0.0,0.0,0.0,9.81,54.94,-1.13,3.5,54.94,-1.13,3.5
1751943823111,1.0,0.0,0.0,0.0,0.0,0.0,9.81,55.56,-1.13,3.5,55.56,-1.13,3.5
1751943823213,1.0,0.0,0.0,0.0,0.0,0.0,9.81,56.13,-1.13,3.5,56.13,-1.13,3.5
1751943823314,1.0,0.0,0.0,0.0,0.0,0.0,9.81,56.44,-1.13,3.5,56.44,-1.13,3.5
1751943823434,1.0,0.0,0.0,0.0,0.0,0.0,9.81,56.88,-1.13,3.5,56.88,-1.13,3.5
1751943823536,1.0,0.0,0.0,0.0,0.0,0.0,9.81,57.44,-1.13,3.5,57.44,-1.13,3.5
1751943823639,1.0,0.0,0.0,0.0,0.0,0.0,9.81,57.94,-1.13,3.5,57.94,-1.13,3.5
1751943823742,1.0,0.0,0.0,0.0,0.0,0.0,9.81,58.38,-1.13,3.5,58.38,-1.13,3.5
1751943823863,1.0,0.0,0.0,0.0,0.0,0.0,9.81,58.56,-1.13,3.5,58.56,-1.13,3.5
1751943823967,1.0,0.0,0.0,0.0,0.0,0.0,9.81,58.69,-1.13,3.5,58.69,-1.13,3.5
1751943824070,1.0,0.0,0.0,0.0,0.0,0.0,9.81,58.75,-1.13,3.5,58.75,-1.13,3.5
1751943824174,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.06,-1.13,3.5,59.06,-1.13,3.5
1751943824290,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.06,-1.13,3.5,59.06,-1.13,3.5
1751943824391,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.19,-1.13,3.5,59.19,-1.13,3.5
1751943824508,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.19,-1.13,3.5,59.19,-1.13,3.5
1751943824608,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.25,-1.13,3.5,59.25,-1.13,3.5
1751943824708,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.25,-1.13,3.5,59.25,-1.13,3.5
1751943825025,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825125,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825227,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825344,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825644,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825761,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825861,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943825961,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826078,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826179,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826279,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826396,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826496,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826613,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826714,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943826830,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827031,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827131,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827249,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827349,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827666,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827766,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827883,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943827983,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828083,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828302,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828402,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828502,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828619,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828719,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828819,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943828936,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829034,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829140,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829260,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829360,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829576,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829676,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829775,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829891,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943829990,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830108,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830209,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830325,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830426,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830526,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830642,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830742,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830843,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943830959,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831060,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831178,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831284,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831374,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831493,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831687,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831797,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943831897,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832014,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832114,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832315,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832432,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832532,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832633,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832749,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832849,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943832966,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833167,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833277,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833383,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833494,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833605,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833699,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833809,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943833918,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834120,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834221,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834335,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834447,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834652,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834746,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834869,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943834967,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835076,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835176,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835290,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835386,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835497,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835607,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835717,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835826,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943835935,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836043,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836144,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836246,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836348,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836469,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836574,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836682,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836788,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943836895,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837001,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837205,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837305,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837406,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837522,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
1751943837623,1.0,0.0,0.0,0.0,0.0,0.0,9.81,59.63,-1.13,3.5,59.63,-1.13,3.5
